country_slug,year,index_value,index_status,source_id,series_id,index_kind,base_period,notes
bhutan,2015,148.660723,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2016,153.44743,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2017,161.050878,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2018,165.437846,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2019,169.948394,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2020,179.515409,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2021,192.704073,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2022,203.570977,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2023,212.180695,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
bhutan,2024,218.039673,final,worldbank-wdi-cpi-bhutan,FP.CPI.TOTL,CPI,2010=100,Bhutan annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
