country_slug,year,index_value,index_status,source_id,series_id,index_kind,base_period,notes
switzerland,1953,232.8746,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1954,234.5894,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1955,236.7615,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1956,240.3398,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1957,245.0613,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1958,249.5656,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1959,247.9537,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1960,251.5205,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1961,256.162,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1962,267.217,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1963,276.4085,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1964,284.9255,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1965,294.6543,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1966,308.7295,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1967,321.2042,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1968,328.9527,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1969,337.1404,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1970,349.3315,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1971,372.2931,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
switzerland,1972,397.0885,final,fso-lik-yearly-long-series,LIK-EWIGE-REIHE,CPI,June 1914=100,Swiss Federal Statistical Office LIK app yearly long-series value.
