country_slug,year,index_value,index_status,source_id,series_id,index_kind,base_period,notes
iran,1997,15.810975,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,1998,18.635785,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,1999,22.376119,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2000,25.615454,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2001,28.503403,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2002,32.589632,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2003,37.956497,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2004,43.559448,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2005,49.410841,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2006,54.35978,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2007,63.786332,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2008,79.994763,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2009,90.835297,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2010,100,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2011,126.293386,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2012,160.716937,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2013,219.544215,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2014,256.002942,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2015,287.964094,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2016,308.828318,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2017,333.673322,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2018,393.78163,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2019,550.929425,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2020,719.48154,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2021,1031.657502,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2022,1480.309505,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2023,2140.219429,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
iran,2024,2834.846295,final,worldbank-wdi-cpi-iran,FP.CPI.TOTL,CPI,2010=100,Iran annual Consumer Price Index from World Bank WDI / IMF International Financial Statistics.
